Frequency(ppm);Intensity
-51.4351;-0.312726312176461
-51.41539;-0.311115681924974
-51.39569;-0.308846998424873
-51.37598;-0.308198988139495
-51.35627;-0.308531915994036
-51.33657;-0.308371281556082
-51.31686;-0.305523338837028
-51.29716;-0.304109980286354
-51.27745;-0.308134386191473
-51.25774;-0.313026637495183
-51.23804;-0.31800402295301
-51.21833;-0.321603233615316
-51.19862;-0.324702215103234
-51.17892;-0.325987222938017
-51.15921;-0.326386936353942
-51.1395;-0.325401286215857
-51.1198;-0.323339968242215
-51.10009;-0.323126429784219
-51.08039;-0.323018612896549
-51.06068;-0.323540058354146
-51.04097;-0.32260649238063
-51.02127;-0.317557889222711
-51.00156;-0.315711657591818
-50.98185;-0.318622167127519
-50.96215;-0.323365680032682
-50.94244;-0.324678806332961
-50.92273;-0.320660671039624
-50.90303;-0.316189179269502
-50.88332;-0.313839417523323
-50.86361;-0.31131907087849
-50.84391;-0.308306081689566
-50.8242;-0.310115547144614
-50.8045;-0.312854021775376
-50.78479;-0.314201805239632
-50.76508;-0.31454568098697
-50.74538;-0.31465522802378
-50.72567;-0.31559969937028
-50.70596;-0.316209267884111
-50.68626;-0.312187464542616
-50.66655;-0.310348107626577
-50.64684;-0.315217803511894
-50.62714;-0.324903386566574
-50.60743;-0.328065012306399
-50.58772;-0.322426145091723
-50.56802;-0.31990302926547
-50.54831;-0.320818830890294
-50.52861;-0.320599544834654
-50.5089;-0.321284311981
-50.48919;-0.324437559320077
-50.46949;-0.328291260772058
-50.44978;-0.327707031819333
-50.43007;-0.324491537380784
-50.41037;-0.323708821879319
-50.39066;-0.322903979347058
-50.37095;-0.323126449249201
-50.35125;-0.320381634882466
-50.33154;-0.314654660687745
-50.31184;-0.31244883387535
-50.29213;-0.316423776455843
-50.27242;-0.32351954567958
-50.25272;-0.32622616922551
-50.23301;-0.328922477472688
-50.2133;-0.330065409645971
-50.1936;-0.325535034257687
-50.17389;-0.321527061306891
-50.15418;-0.32127069436899
-50.13448;-0.319929244591775
-50.11477;-0.320563211634061
-50.09506;-0.320640169018464
-50.07536;-0.31698904504684
-50.05565;-0.314763127009785
-50.03595;-0.317211855808357
-50.01624;-0.321363080721593
-49.99653;-0.324024605536216
-49.97683;-0.326208382234856
-49.95712;-0.328219905729328
-49.93741;-0.325593761451802
-49.91771;-0.319414668021798
-49.898;-0.316500822339089
-49.87829;-0.319164643113599
-49.85859;-0.322473495200188
-49.83888;-0.324607186266379
-49.81917;-0.325029914364815
-49.79947;-0.32680241809078
-49.77976;-0.328340324044866
-49.76006;-0.324338893154214
-49.74035;-0.316846159404064
-49.72064;-0.312122699431209
-49.70094;-0.314116430281297
-49.68123;-0.32210199762447
-49.66152;-0.329043170259702
-49.64182;-0.328006901620037
-49.62211;-0.325028433844408
-49.6024;-0.323300675662693
-49.5827;-0.32285855781367
-49.56299;-0.325005708467171
-49.54329;-0.328869136908381
-49.52358;-0.32769572540878
-49.50387;-0.322122384427432
-49.48417;-0.319195360357158
-49.46446;-0.319172712472047
-49.44475;-0.317824393738388
-49.42505;-0.315319407223009
-49.40534;-0.315627266719595
-49.38563;-0.318017140289157
-49.36592;-0.32032384935855
-49.34622;-0.322388353239173
-49.32651;-0.321816989301515
-49.3068;-0.319678428061341
-49.2871;-0.321336132811677
-49.2674;-0.321292234251678
-49.24769;-0.316713651783181
-49.22798;-0.314109382285817
-49.20827;-0.318181623443732
-49.18857;-0.324007840520567
-49.16886;-0.330946183039125
-49.14915;-0.333829591543469
-49.12945;-0.327919789170939
-49.10974;-0.32005478696151
-49.09003;-0.31780250419132
-49.07033;-0.319137063043993
-49.05062;-0.316912186320829
-49.03092;-0.312354229851238
-49.01121;-0.315229041316295
-48.9915;-0.320390624209825
