Frequency(ppm);Intensity
-51.43428;-0.338591424232542
-51.41457;-0.337375875369523
-51.39487;-0.336435133855535
-51.37516;-0.336888015556986
-51.35546;-0.337155670721703
-51.33575;-0.33509951977425
-51.31604;-0.334219179446476
-51.29634;-0.335093783738574
-51.27663;-0.337185846365949
-51.25692;-0.339557707151097
-51.23722;-0.340285584954657
-51.21751;-0.34014263256131
-51.19781;-0.339349885974948
-51.1781;-0.337750546393199
-51.15839;-0.33820890903442
-51.13869;-0.339770348774755
-51.11898;-0.33880176299165
-51.09927;-0.336822535389496
-51.07957;-0.335968396255097
-51.05986;-0.336123788528724
-51.04015;-0.336607684735968
-51.02045;-0.336457287165361
-51.00074;-0.335520677144759
-50.98104;-0.334227144979623
-50.96133;-0.334121915940898
-50.94162;-0.335147705137143
-50.92192;-0.336730573320998
-50.90221;-0.339249639853784
-50.8825;-0.343112351146849
-50.8628;-0.346140193865711
-50.84309;-0.345335838120544
-50.82339;-0.340523353062818
-50.80368;-0.337312409966816
-50.78397;-0.336389591377096
-50.76427;-0.337049596012798
-50.74456;-0.33830303614731
-50.72485;-0.340454164399881
-50.70515;-0.341196470265805
-50.68544;-0.34103805414469
-50.66573;-0.343041788019301
-50.64603;-0.343564931949179
-50.62632;-0.342247461187362
-50.60662;-0.342704757641347
-50.58691;-0.344162984438394
-50.5672;-0.345872383159307
-50.5475;-0.347946884684431
-50.52779;-0.347612529086194
-50.50808;-0.344626169413425
-50.48838;-0.343322019706737
-50.46867;-0.344354289646927
-50.44896;-0.344343439280173
-50.42926;-0.343602960453742
-50.40955;-0.341895132493828
-50.38985;-0.339455198412508
-50.37014;-0.338519853757261
-50.35043;-0.338321630775869
-50.33073;-0.337862014705235
-50.31102;-0.337818086596645
-50.29131;-0.33762023525947
-50.27161;-0.337144819714505
-50.2519;-0.336929748752024
-50.2322;-0.337133701337973
-50.21249;-0.338015966918201
-50.19278;-0.340818931701446
-50.17308;-0.342573924673215
-50.15337;-0.341856447628483
-50.13366;-0.340599556188822
-50.11396;-0.340670990601291
-50.09425;-0.341304136610597
-50.07454;-0.33958104369596
-50.05484;-0.336036217485094
-50.03513;-0.332095723213807
-50.01543;-0.330661638984443
-49.99572;-0.330111225759222
-49.97601;-0.329580503076616
-49.95631;-0.329338588027614
-49.9366;-0.331225319363079
-49.91689;-0.334108472983083
-49.89719;-0.33644489459918
-49.87748;-0.335869270077261
-49.85778;-0.333493797556986
-49.83807;-0.333298533554291
-49.81836;-0.335675800676313
-49.79866;-0.336799954358354
-49.77895;-0.335824100896471
-49.75924;-0.336736749296571
-49.73954;-0.338616285571111
-49.71983;-0.338851376106983
-49.70012;-0.339133007732023
-49.68042;-0.338272824486555
-49.66071;-0.337735059805426
-49.64101;-0.337692345266565
-49.6213;-0.337957760281188
-49.60159;-0.33831877835369
-49.58189;-0.338225817070611
-49.56218;-0.337504959365867
-49.54247;-0.335557467941458
-49.52277;-0.334542733588896
-49.50306;-0.335106356546614
-49.48336;-0.335733498007622
-49.46365;-0.334858613932669
-49.44394;-0.334355706241299
-49.42424;-0.334546413109398
-49.40453;-0.334955369068356
-49.38482;-0.33509792119074
-49.36512;-0.335710111559633
-49.34541;-0.336235276175741
-49.3257;-0.334936369066786
-49.306;-0.335797140528484
-49.28629;-0.339036965621887
-49.26659;-0.341587223300425
-49.24688;-0.340267189186382
-49.22717;-0.33624133295189
-49.20747;-0.333682528608863
-49.18776;-0.332779947115808
-49.16805;-0.333643144419127
-49.14835;-0.336854380144705
-49.12864;-0.338936600053774
-49.10893;-0.33925865618649
-49.08923;-0.339145761841417
-49.06952;-0.338584420388509
-49.04982;-0.338552048589724
-49.03011;-0.337730809782818
-49.0104;-0.335037573248397
-48.9907;-0.332553086618101
-48.97099;-0.331518330395736
-48.95128;-0.332990510557064
-48.93158;-0.334996350359813
-48.91187;-0.334757355906324
-48.89217;-0.333699069503594
-48.87246;-0.334332212478062
-48.85275;-0.335124024323859
-48.83305;-0.335519690492986
-48.81334;-0.334207514479288
-48.79363;-0.331609861525132
-48.77393;-0.330305338520622
-48.75422;-0.330413394815014
-48.73451;-0.330519143163661
-48.71481;-0.330562575164866
-48.6951;-0.331937006795243
-48.6754;-0.333338434430664
-48.65569;-0.332439185898723
-48.63598;-0.331437816143743
-48.61628;-0.332195335890913
-48.59657;-0.333638880817477
-48.57686;-0.333095966550027
-48.55716;-0.332123292422638
-48.53745;-0.333013979640139
-48.51775;-0.33385494810737
-48.49804;-0.334775390133477
-48.47833;-0.334584777067519
-48.45863;-0.333384331530167
-48.43892;-0.333443287493379
-48.41921;-0.335009959994685
-48.39951;-0.335036205495496
-48.3798;-0.332510180819789
-48.36009;-0.331533928132722
-48.34039;-0.332122872637471
-48.32068;-0.333123975943094
-48.30098;-0.333521113659
-48.28127;-0.334819012391625
-48.26156;-0.335459481461966
-48.24186;-0.33592780428438
-48.22215;-0.33528613874201
-48.20244;-0.333576006970104
-48.18274;-0.332720617673926
-48.16303;-0.332384726650501
-48.14333;-0.332088643473569
-48.12362;-0.332495380297773
-48.10391;-0.331953933861132
-48.08421;-0.328774020105667
-48.0645;-0.325712775847566
-48.04479;-0.326706056370164
-48.02509;-0.328776953747903
-48.00538;-0.330830009739821
-47.98567;-0.332603724239752
-47.96597;-0.333468108561244
-47.94626;-0.33342093442365
-47.92656;-0.333675232480877
-47.90685;-0.333850987208891
-47.88714;-0.333379695044867
-47.86744;-0.332533699786089
-47.84773;-0.333008445618328
-47.82802;-0.332254407083487
-47.80832;-0.331775775737048
-47.78861;-0.332729369569785
-47.7689;-0.334002521479269
-47.7492;-0.333920442549999
-47.72949;-0.331999433017988
-47.70979;-0.33221069778457
-47.69008;-0.335488635170827
-47.67037;-0.336437276949251
-47.65067;-0.335576487901771
-47.63096;-0.334290973966908
-47.61125;-0.333142710110116
-47.59155;-0.33220666714666
-47.57184;-0.33247414658679
-47.55214;-0.333090591014759
-47.53243;-0.333247500234218
-47.51272;-0.333447286726088
-47.49302;-0.333944814142614
-47.47331;-0.334338215251034
-47.4536;-0.335063040066399
-47.4339;-0.335308599511007
-47.41419;-0.336806920855594
-47.39448;-0.337685962708095
-47.37478;-0.338816449853215
-47.35507;-0.339521782498534
-47.33537;-0.338601698471373
-47.31566;-0.339058425196941
-47.29595;-0.339581070570925
-47.27625;-0.338240681438043
-47.25654;-0.336486953814851
-47.23683;-0.334412481261573
-47.21712;-0.332859840957721
-47.19742;-0.331857194807718
-47.17772;-0.331272047155391
-47.15801;-0.330923232075513
-47.1383;-0.329989338624101
-47.1186;-0.329843102520298
-47.09889;-0.330646047220163
-47.07918;-0.331894199715007
-47.05947;-0.332479726527785
-47.03977;-0.331522247125891
-47.02006;-0.332477175973093
-47.00035;-0.334270651360195
-46.98065;-0.334925551583666
-46.96095;-0.335157797573332
-46.94124;-0.335806655366354
-46.92153;-0.33745298891381
-46.90182;-0.338301838157645
-46.88212;-0.33729344379491
-46.86241;-0.335657025949149
-46.8427;-0.335069828009486
-46.823;-0.332408452781365
-46.8033;-0.330207218936706
-46.78359;-0.330489363608489
