Frequency(ppm);Intensity
-51.4351;-0.474732655025669
-51.41539;-0.472902032611448
-51.39569;-0.470906662649602
-51.37598;-0.468200534851584
-51.35627;-0.463700778429341
-51.33657;-0.458500776543837
-51.31686;-0.455276447010705
-51.29716;-0.455356316393439
-51.27745;-0.462657314548522
-51.25774;-0.472997754471454
-51.23804;-0.47939744314237
-51.21833;-0.48260408348595
-51.19862;-0.480818449076467
-51.17892;-0.47534617135167
-51.15921;-0.470602096511821
-51.1395;-0.468354718238778
-51.1198;-0.469393050796058
-51.10009;-0.471183670427274
-51.08039;-0.471359956301262
-51.06068;-0.471550564480829
-51.04097;-0.471082319123527
-51.02127;-0.471034486203662
-51.00156;-0.472099035882942
-50.98185;-0.470273355675458
-50.96215;-0.469364521512554
-50.94244;-0.473019391010637
-50.92273;-0.477644178383048
-50.90303;-0.48065315855693
-50.88332;-0.477805523824759
-50.86361;-0.471700432247082
-50.84391;-0.467107187759872
-50.8242;-0.464868342635693
-50.8045;-0.465801813524667
-50.78479;-0.465596596539519
-50.76508;-0.461549853027637
-50.74538;-0.455694140206556
-50.72567;-0.455059480086835
-50.70596;-0.459392114293577
-50.68626;-0.462552439037535
-50.66655;-0.464571056771904
-50.64684;-0.46888626211244
-50.62714;-0.473979310941784
-50.60743;-0.473114322698471
-50.58772;-0.468205591439431
-50.56802;-0.465147731782595
-50.54831;-0.4652675284441
-50.52861;-0.470027033146481
-50.5089;-0.47377655577939
-50.48919;-0.466719353718556
-50.46949;-0.456325431883165
-50.44978;-0.450275325170373
-50.43007;-0.449864895075155
-50.41037;-0.451542749565316
-50.39066;-0.451785706750998
-50.37095;-0.449800152003574
-50.35125;-0.448299330896326
-50.33154;-0.450252214748722
-50.31184;-0.452232336225005
-50.29213;-0.45272023633993
-50.27242;-0.452235313414517
-50.25272;-0.451541239684266
-50.23301;-0.450880017968877
-50.2133;-0.452644995954919
-50.1936;-0.45497560654332
-50.17389;-0.458421748655399
-50.15418;-0.461273396559735
-50.13448;-0.463554080305894
-50.11477;-0.468194202763591
-50.09506;-0.474224940077728
-50.07536;-0.475338086073864
-50.05565;-0.474730135201978
-50.03595;-0.474638398147952
-50.01624;-0.474770001050282
-49.99653;-0.477908605885915
-49.97683;-0.480862823722269
-49.95712;-0.47913120298943
-49.93741;-0.477813261103612
-49.91771;-0.474676650168773
-49.898;-0.468784351016462
-49.87829;-0.465161309872349
-49.85859;-0.464627772948981
-49.83888;-0.463842925859835
-49.81917;-0.463851791659845
-49.79947;-0.465434576127971
-49.77976;-0.46392429421351
-49.76006;-0.457931726756006
-49.74035;-0.45530674188887
-49.72064;-0.456763513607106
-49.70094;-0.459794943779901
-49.68123;-0.462041456416844
-49.66152;-0.462928255104476
-49.64182;-0.465003220370683
-49.62211;-0.467565612168301
-49.6024;-0.46489950343852
-49.5827;-0.462298163673905
-49.56299;-0.46205318630686
-49.54329;-0.459730720828646
-49.52358;-0.456587689489501
-49.50387;-0.457152626450001
-49.48417;-0.462067090618624
-49.46446;-0.467951804819531
-49.44475;-0.467678121876367
-49.42505;-0.464214667246986
-49.40534;-0.460068209553301
-49.38563;-0.458289046453913
-49.36592;-0.456675587258105
-49.34622;-0.452239309793045
-49.32651;-0.447988939953681
-49.3068;-0.448820758955414
-49.2871;-0.452850304788225
-49.2674;-0.456497771471022
-49.24769;-0.455765359311209
-49.22798;-0.453318181001364
-49.20827;-0.453108920489087
-49.18857;-0.454765026652778
-49.16886;-0.459208511845083
-49.14915;-0.466344802755188
-49.12945;-0.47263205648181
-49.10974;-0.474893678706034
-49.09003;-0.474375971945742
-49.07033;-0.47472940088102
-49.05062;-0.475243633617162
-49.03092;-0.4737576248129
-49.01121;-0.470259180179826
-48.9915;-0.465357051081685
-48.9718;-0.463890513819492
-48.95209;-0.465960593497406
-48.93238;-0.467828991598961
-48.91268;-0.471660304291088
-48.89297;-0.471434535341112
-48.87326;-0.467793036476107
-48.85356;-0.464102876730386
-48.83385;-0.460121928846757
-48.81414;-0.454057269830713
-48.79444;-0.450085756786138
-48.77473;-0.450559548720517
-48.75503;-0.451371172904219
-48.73532;-0.449338309453998
-48.71561;-0.447395878039146
-48.69591;-0.449310338940589
-48.6762;-0.454432549885976
-48.65649;-0.460426260338712
-48.63679;-0.462978325838033
-48.61708;-0.463358960319272
-48.59737;-0.461311401646717
-48.57767;-0.456205109477742
-48.55796;-0.452370561391398
-48.53825;-0.449923580678765
-48.51855;-0.451315408631106
-48.49884;-0.455362262490278
-48.47914;-0.45968804911534
-48.45943;-0.457811341811289
-48.43972;-0.454002900884828
-48.42002;-0.452044912761225
-48.40031;-0.450963638336064
-48.3806;-0.454708129579643
-48.3609;-0.460971094599799
-48.34119;-0.463347103932258
-48.32148;-0.46275825716612
-48.30178;-0.462067113521675
-48.28207;-0.46183470603359
-48.26237;-0.464390512261876
-48.24266;-0.467396306732588
-48.22295;-0.469267132037925
-48.20325;-0.469914889260418
-48.18354;-0.465231186963495
-48.16383;-0.459239665415668
-48.14413;-0.455419769088874
-48.12442;-0.454344242018272
-48.10471;-0.456016400840537
-48.08501;-0.458360913706399
-48.0653;-0.459238431055158
-48.04559;-0.460382004340381
-48.02589;-0.460525230972037
-48.00618;-0.460788958705866
-47.98648;-0.460291185521611
-47.96677;-0.457378324502744
-47.94706;-0.453842500461342
-47.92736;-0.453876961147013
-47.90765;-0.454713783425623
-47.88794;-0.455029925572824
-47.86824;-0.455213564130716
-47.84853;-0.458725824248559
-47.82882;-0.461546401139378
-47.80912;-0.460134754150254
-47.78941;-0.458194399954281
-47.7697;-0.458431414890958
-47.75;-0.460818603962869
-47.73029;-0.461477731262905
-47.71059;-0.455120922507171
-47.69088;-0.450693811701747
-47.67117;-0.456428267042988
-47.65147;-0.46263788573725
-47.63176;-0.45918501654241
-47.61205;-0.454997963421779
-47.59235;-0.454596614187605
-47.57264;-0.453327347877468
-47.55293;-0.451964526002168
-47.53323;-0.455444362013355
-47.51352;-0.462378554636526
-47.49382;-0.463836519379467
-47.47411;-0.458375904020204
-47.4544;-0.451994860385036
-47.4347;-0.446439787648504
-47.41499;-0.443581020106826
-47.39528;-0.443547556864558
-47.37558;-0.445870085663145
