Frequency(ppm);Intensity
-51.4351;-0.769763010193221
-51.41539;-0.771186627938532
-51.39569;-0.77222613420724
-51.37598;-0.769932259388966
-51.35627;-0.766039595015097
-51.33657;-0.763358194445809
-51.31686;-0.763229950287257
-51.29716;-0.762687029284785
-51.27745;-0.760952657671261
-51.25774;-0.758572485751878
-51.23804;-0.7572761880723
-51.21833;-0.758656937222259
-51.19862;-0.761376567118376
-51.17892;-0.76448028443056
-51.15921;-0.764011936339952
-51.1395;-0.761433305437566
-51.1198;-0.760199587992257
-51.10009;-0.760147959193759
-51.08039;-0.762304924964445
-51.06068;-0.770364890588852
-51.04097;-0.779192866114893
-51.02127;-0.783612119817415
-51.00156;-0.7842138281999
-50.98185;-0.780732317726184
-50.96215;-0.777489354660873
-50.94244;-0.775631019317131
-50.92273;-0.774456867781917
-50.90303;-0.774443992293556
-50.88332;-0.772937725289518
-50.86361;-0.769854729696799
-50.84391;-0.772609064716208
-50.8242;-0.774568681405615
-50.8045;-0.771357773897898
-50.78479;-0.77046491375944
-50.76508;-0.769937645506332
-50.74538;-0.766504969378085
-50.72567;-0.765047253409845
-50.70596;-0.765692714224912
-50.68626;-0.76553681592333
-50.66655;-0.761946170676997
-50.64684;-0.75853858748303
-50.62714;-0.761343449753758
-50.60743;-0.765225511597944
-50.58772;-0.766274961475776
-50.56802;-0.766506723341454
-50.54831;-0.762440539606878
-50.52861;-0.761026358816744
-50.5089;-0.763073398902032
-50.48919;-0.766224164640252
-50.46949;-0.769772210276489
-50.44978;-0.76999884618188
-50.43007;-0.768697122763738
-50.41037;-0.7708108233764
-50.39066;-0.772857278338623
-50.37095;-0.769036319498862
-50.35125;-0.763837938263944
-50.33154;-0.762183689659149
-50.31184;-0.762405707057906
-50.29213;-0.765558442549345
-50.27242;-0.770508524842355
-50.25272;-0.770268297522061
-50.23301;-0.766506645610535
-50.2133;-0.762079261779612
-50.1936;-0.757774452530792
-50.17389;-0.754378003313537
-50.15418;-0.752507533155117
-50.13448;-0.753761890004431
-50.11477;-0.756418974159057
-50.09506;-0.760559691254241
-50.07536;-0.764428280682006
-50.05565;-0.767473132553829
-50.03595;-0.769495788645459
-50.01624;-0.7723554142004
-49.99653;-0.774729832383597
-49.97683;-0.774180134257378
-49.95712;-0.77160097092695
-49.93741;-0.769776920840545
-49.91771;-0.767633938748524
-49.898;-0.76809773027825
-49.87829;-0.770502208220828
-49.85859;-0.775587060940882
-49.83888;-0.780919684218914
-49.81917;-0.781068873931242
-49.79947;-0.777230394408982
-49.77976;-0.772766152076051
-49.76006;-0.770500373079851
-49.74035;-0.769457426498361
-49.72064;-0.768438141651598
-49.70094;-0.766924794964424
-49.68123;-0.765312975381079
-49.66152;-0.763806534057698
-49.64182;-0.762719839706233
-49.62211;-0.760349517994892
-49.6024;-0.755091857527407
-49.5827;-0.751136980688066
-49.56299;-0.751539146861529
-49.54329;-0.751076765571917
-49.52358;-0.750070057364652
-49.50387;-0.748994157598501
-49.48417;-0.74709966759588
-49.46446;-0.74994043878624
-49.44475;-0.754555462820568
-49.42505;-0.754744108150009
-49.40534;-0.753323810311575
-49.38563;-0.755005417735458
-49.36592;-0.76164911244608
-49.34622;-0.766849793634996
-49.32651;-0.766721359287185
-49.3068;-0.764117054072211
-49.2871;-0.762804129653499
-49.2674;-0.760757378743749
-49.24769;-0.760341507943365
-49.22798;-0.762839020996327
-49.20827;-0.763160488400749
-49.18857;-0.761368529403729
-49.16886;-0.76183175196485
-49.14915;-0.763712290060454
-49.12945;-0.76628501775572
-49.10974;-0.767796055771483
-49.09003;-0.76631057142552
-49.07033;-0.763128935914164
-49.05062;-0.760792861778229
-49.03092;-0.759679418173826
-49.01121;-0.759339371390578
-48.9915;-0.760554973906976
-48.9718;-0.76139059727577
-48.95209;-0.762743072010869
-48.93238;-0.765072060452359
-48.91268;-0.765560028229297
-48.89297;-0.762092343802562
-48.87326;-0.759658843267887
-48.85356;-0.758778202943699
-48.83385;-0.75809349906623
-48.81414;-0.757806050640483
-48.79444;-0.75672136497648
-48.77473;-0.753222225106025
-48.75503;-0.749257859387391
-48.73532;-0.745242396614888
-48.71561;-0.743454544883816
-48.69591;-0.743266948962879
-48.6762;-0.742187931797348
-48.65649;-0.740314032320034
-48.63679;-0.742238007993814
-48.61708;-0.749354867544387
-48.59737;-0.756657562179106
-48.57767;-0.761783716614317
-48.55796;-0.763659682822825
-48.53825;-0.765510545937419
-48.51855;-0.767361217971918
-48.49884;-0.767127144504069
-48.47914;-0.765455145480019
-48.45943;-0.763340733705849
-48.43972;-0.757718009035437
-48.42002;-0.752686674819879
-48.40031;-0.750577872269137
-48.3806;-0.751469538990973
-48.3609;-0.755819079784465
-48.34119;-0.760913590604003
-48.32148;-0.763762893191942
-48.30178;-0.761735586176057
-48.28207;-0.755866996773092
-48.26237;-0.752309863441889
-48.24266;-0.755435535338308
-48.22295;-0.766347537017188
-48.20325;-0.773501244770749
-48.18354;-0.768691892369335
-48.16383;-0.76023945802263
-48.14413;-0.756006623984867
-48.12442;-0.757798885223593
-48.10471;-0.760383516724936
-48.08501;-0.76210867659381
-48.0653;-0.765416237660789
-48.04559;-0.769606393734763
-48.02589;-0.769296929707769
-48.00618;-0.765198701497807
-47.98648;-0.76085880840841
-47.96677;-0.756172497837336
-47.94706;-0.753440555142054
-47.92736;-0.754886499799844
-47.90765;-0.755761170779603
-47.88794;-0.753251952069811
-47.86824;-0.752954314051235
-47.84853;-0.755732757482722
-47.82882;-0.759028055165132
-47.80912;-0.760803945217098
-47.78941;-0.763311680091377
-47.7697;-0.766823017730645
-47.75;-0.771141414994744
-47.73029;-0.773150357566721
-47.71059;-0.77293026959917
-47.69088;-0.772256029857324
-47.67117;-0.769375200340515
-47.65147;-0.764353263360416
-47.63176;-0.759714951517112
-47.61205;-0.760551619365277
-47.59235;-0.764653608010128
-47.57264;-0.765677598843443
-47.55293;-0.762048729536235
-47.53323;-0.760149391127433
-47.51352;-0.765571618646625
-47.49382;-0.768468152786493
-47.47411;-0.761033526669989
-47.4544;-0.751507090901744
-47.4347;-0.749538599159481
-47.41499;-0.752927974047012
-47.39528;-0.757895316795722
-47.37558;-0.761304336316119
-47.35587;-0.76035791050193
-47.33616;-0.754956831720069
-47.31646;-0.75194571193645
-47.29675;-0.756421631820832
-47.27704;-0.762981928075815
-47.25734;-0.766116336113713
-47.23763;-0.766489949312489
-47.21793;-0.76532829658964
-47.19822;-0.764152587091112
-47.17851;-0.762629195642735
-47.15881;-0.758192099422788
-47.1391;-0.751630975442485
-47.11939;-0.7478072411417
-47.09969;-0.748794973845186
-47.07998;-0.750460054089194
-47.06027;-0.749995724333106
-47.04057;-0.747893749610347
-47.02086;-0.746515902015664
-47.00115;-0.746845938567519
-46.98145;-0.750333911375671
-46.96174;-0.752920966206101
-46.94204;-0.754961684603853
-46.92233;-0.754187246105249
-46.90262;-0.749540363502383
-46.88292;-0.746201599317086
-46.86321;-0.749168600264145
-46.8435;-0.755014607670629
-46.8238;-0.759967300714121
-46.80409;-0.762906050006102
-46.78438;-0.763597201024806
-46.76468;-0.765064270780874
-46.74497;-0.767575286603479
-46.72527;-0.767408958405042
-46.70556;-0.761317785848583
-46.68585;-0.753834564500658
-46.66615;-0.750131091124818
-46.64644;-0.750428478373968
-46.62673;-0.753085896771241
-46.60703;-0.755983104013011
-46.58732;-0.753763818105255
-46.56761;-0.747405526494682
-46.5479;-0.740951211215327
-46.5282;-0.737429341076877
-46.50849;-0.741232393214435
-46.48878;-0.748748494155605
-46.46908;-0.754843657757335
-46.44938;-0.758670189094832
-46.42967;-0.756839990399836
-46.40996;-0.751219924234052
-46.39025;-0.751840709564976
-46.37055;-0.75813736793725
-46.35084;-0.761723345835881
-46.33113;-0.76112021627432
-46.31143;-0.759979681495373
-46.29172;-0.759339708538782
-46.27201;-0.758485131417701
-46.25231;-0.758741870482684
-46.2326;-0.762208878910747
-46.2129;-0.764401525785893
-46.19319;-0.765166479664259
-46.17348;-0.764880913506134
-46.15378;-0.762466714268283
-46.13407;-0.75777655014495
-46.11436;-0.751934878234134
-46.09466;-0.751859918863116
-46.07495;-0.754486425766372
-46.05524;-0.753141235561243
-46.03554;-0.753354599635382
-46.01583;-0.759474303026712
-45.99612;-0.764141445653928
-45.97642;-0.761631499401024
-45.95671;-0.757768965456024
-45.93701;-0.755962812868857
-45.9173;-0.750837190777591
-45.89759;-0.746944677318341
-45.87789;-0.746072233853552
-45.85818;-0.745245132807608
-45.83847;-0.748123685767044
-45.81877;-0.75173400461495
-45.79906;-0.755830573824106
-45.77935;-0.760375906214092
-45.75965;-0.760924154766173
-45.73994;-0.758709303020531
-45.72023;-0.758428461206904
-45.70053;-0.757265202453323
-45.68082;-0.754745908606783
-45.66112;-0.758212104504267
-45.64141;-0.763508810763855
-45.6217;-0.765770919311747
-45.602;-0.761863143276548
-45.58229;-0.752828909106572
-45.56258;-0.748155704962979
-45.54288;-0.748561183478886
-45.52317;-0.748932276963166
-45.50346;-0.750190623340118
-45.48376;-0.752972625107405
-45.46405;-0.758538660458318
-45.44434;-0.763689770297488
-45.42464;-0.764005694547062
-45.40493;-0.760732162546659
-45.38523;-0.758361962210872
-45.36552;-0.75942669835012
-45.34581;-0.761835447728146
-45.32611;-0.765043050155309
-45.3064;-0.763011858266168
-45.28669;-0.758928739826975
-45.26699;-0.757615501828286
-45.24728;-0.759692030535922
-45.22757;-0.759909329092285
-45.20787;-0.757578053875859
-45.18816;-0.756389448210082
-45.16846;-0.757499385338377
-45.14875;-0.758543287153546
-45.12904;-0.755923502063653
-45.10934;-0.75160319388416
-45.08963;-0.750841388981907
-45.06992;-0.749723423835394
-45.05022;-0.748580519927357
-45.03051;-0.750883888222487
-45.0108;-0.752652606675195
-44.9911;-0.74791673244964
-44.97139;-0.743073892700069
-44.95168;-0.7398461356007
-44.93198;-0.735421665062985
-44.91227;-0.73158298927224
-44.89257;-0.72966712615974
-44.87286;-0.732571571234843
-44.85315;-0.736316412069794
-44.83345;-0.739675816593005
-44.81374;-0.745155679300797
-44.79403;-0.751385422027858
-44.77433;-0.752572838730689
-44.75462;-0.747117516411666
-44.73491;-0.743088033490458
-44.71521;-0.743531365455524
-44.6955;-0.745455920506407
-44.67579;-0.746078960811471
-44.65609;-0.74907701343187
-44.63638;-0.755191484916489
-44.61668;-0.756196277819836
-44.59697;-0.752414656020152
-44.57726;-0.750996510807653
-44.55756;-0.751322006709736
-44.53785;-0.748546950249663
-44.51814;-0.746504618866248
-44.49844;-0.748645013112182
-44.47873;-0.749822593134706
-44.45902;-0.747564475310604
-44.43932;-0.744995362217243
-44.41961;-0.746903010634599
-44.39991;-0.749287568951828
-44.3802;-0.751384895097704
-44.36049;-0.752778666889246
-44.34079;-0.752093926310684
-44.32108;-0.75078960737725
-44.30137;-0.746096457744197
-44.28167;-0.743514173971639
-44.26196;-0.75002894463246
-44.24225;-0.754908499475827
-44.22255;-0.75492198738358
-44.20284;-0.756009797994099
-44.18313;-0.751585205643212
-44.16343;-0.740844813319037
-44.14372;-0.736570109979894
-44.12402;-0.739885180562285
-44.10431;-0.746891492379567
-44.0846;-0.754332641143395
-44.0649;-0.759236704294525
-44.04519;-0.758495304674397
-44.02548;-0.752616834331844
-44.00578;-0.745559771459423
-43.98607;-0.741885304237834
-43.96636;-0.743466220313395
-43.94666;-0.74685966223186
-43.92695;-0.749863176048136
-43.90724;-0.753658907265082
-43.88754;-0.752607010037031
-43.86783;-0.745721875155138
-43.84813;-0.739958482103089
-43.82842;-0.734032391039963
-43.80871;-0.729758172135003
-43.78901;-0.727587614025308
-43.7693;-0.728386341210128
-43.74959;-0.731703804369044
-43.72989;-0.737576055957833
-43.71018;-0.74417089527836
-43.69047;-0.748523207822503
-43.67076;-0.75094458722649
-43.65106;-0.752843896650612
-43.63136;-0.753264818242902
-43.61165;-0.753324078342719
-43.59194;-0.751503224638185
-43.57224;-0.748749969337966
-43.55253;-0.744580296135167
-43.53282;-0.742864285345179
-43.51311;-0.740620659241338
-43.49341;-0.735981952407863
-43.4737;-0.738875531340726
-43.45399;-0.747325676355045
-43.43429;-0.753009887935612
-43.41458;-0.752525402320362
-43.39487;-0.748963781797727
-43.37517;-0.747960843747482
-43.35546;-0.748910636814636
-43.33576;-0.751306646166997
-43.31605;-0.751825815484307
-43.29634;-0.751568438187137
-43.27664;-0.751961980957199
-43.25693;-0.751110185628298
-43.23722;-0.752634387392651
-43.21752;-0.754576967475105
-43.19781;-0.755850816447689
-43.1781;-0.755119277931313
-43.1584;-0.754872073694191
-43.13869;-0.756275024926538
-43.11899;-0.755935129045691
-43.09928;-0.754887932174255
-43.07957;-0.752534952886575
-43.05987;-0.752836045244241
-43.04016;-0.754111528555059
-43.02045;-0.754338421481678
-43.00075;-0.754065361482546
-42.98104;-0.750075836016696
-42.96133;-0.744874344493674
-42.94163;-0.741467346433166
-42.92192;-0.744841201774905
-42.90221;-0.749276281738807
-42.88251;-0.748622820430586
-42.8628;-0.74596886057793
-42.8431;-0.741190057635894
-42.82339;-0.734961434273389
-42.80368;-0.73137189590213
-42.78398;-0.730996634922471
-42.76427;-0.732238578515022
-42.74456;-0.735055238496672
-42.72486;-0.741215384796448
-42.70515;-0.747154867325795
-42.68544;-0.747365010004764
-42.66574;-0.743959560209856
-42.64603;-0.740318012947354
-42.62632;-0.738448672097713
-42.60662;-0.739373855790266
-42.58691;-0.740993942676624
-42.56721;-0.739975906341
-42.5475;-0.738525583896533
-42.52779;-0.739698947930625
-42.50809;-0.74150020737742
-42.48838;-0.740865323903486
-42.46867;-0.742251791478153
-42.44897;-0.744177597665715
-42.42926;-0.742851325975953
-42.40955;-0.741423440868102
-42.38985;-0.73916190668344
-42.37014;-0.73958123915554
-42.35044;-0.742447765622151
-42.33073;-0.744441315650987
-42.31102;-0.750882149536479
-42.29132;-0.755930178730465
-42.27161;-0.754677487755049
-42.2519;-0.74883366113541
-42.2322;-0.743286492198101
-42.21249;-0.741278314773844
-42.19278;-0.742419619134218
-42.17308;-0.743708867640044
-42.15337;-0.744535201158851
-42.13366;-0.747343326936428
-42.11396;-0.750342912954283
-42.09425;-0.75262613794009
-42.07455;-0.754776134642986
-42.05484;-0.750516535694947
-42.03513;-0.743296932634378
-42.01543;-0.737765947803613
-41.99572;-0.732062412376921
-41.97601;-0.727993415449651
-41.95631;-0.730180877360171
-41.9366;-0.731479247730753
-41.91689;-0.730412815017178
-41.89719;-0.732605008181693
-41.87748;-0.738947317849913
-41.85777;-0.741716655399158
-41.83807;-0.739079062387059
-41.81836;-0.735371790499923
-41.79866;-0.734765829033543
-41.77895;-0.734814289010371
-41.75924;-0.732198669816067
-41.73954;-0.730308993871521
-41.71983;-0.732426769374915
-41.70012;-0.738467827302679
-41.68042;-0.746107245938042
-41.66071;-0.749370270795895
-41.641;-0.746369955110153
-41.6213;-0.739902022534699
-41.60159;-0.733635493582293
-41.58189;-0.73026505490949
-41.56218;-0.72768653474451
-41.54247;-0.729713653772239
-41.52277;-0.735444034354421
-41.50306;-0.740401639742764
-41.48335;-0.74334693918224
-41.46365;-0.744139811735089
-41.44394;-0.7426374009772
-41.42423;-0.740512864596171
-41.40453;-0.739024299897237
-41.38482;-0.737819840423579
-41.36511;-0.738649182151637
-41.34541;-0.740120867683137
-41.3257;-0.739205451276567
-41.306;-0.737093591848967
-41.28629;-0.735425426133867
-41.26658;-0.735987803490252
-41.24688;-0.73679776319041
-41.22717;-0.735085656556294
-41.20746;-0.737381676599269
-41.18776;-0.742165988025114
-41.16805;-0.741793887026582
-41.14834;-0.734095221714145
-41.12864;-0.731548678192369
-41.10893;-0.735826808132275
-41.08922;-0.742097978420864
-41.06952;-0.749811086333322
-41.04981;-0.753639833626234
-41.03011;-0.748690075948735
-41.0104;-0.739730963629634
-40.99069;-0.730999568466253
-40.97099;-0.728441789725078
-40.95128;-0.733435777879276
-40.93157;-0.737334987394784
-40.91187;-0.737281207380463
-40.89216;-0.73874053219787
-40.87245;-0.743167240924723
-40.85275;-0.748904462007308
-40.83304;-0.75022594120146
-40.81334;-0.75177582945401
-40.79363;-0.753264432303267
-40.77392;-0.751757969595704
-40.75422;-0.750629700008017
-40.73451;-0.747704328284078
-40.7148;-0.741235509478326
-40.6951;-0.736679223373651
-40.67539;-0.738710027736614
-40.65568;-0.744768891872861
