Frequency(ppm);Intensity
-51.4351;-0.338475600792525
-51.41539;-0.339629476238658
-51.39569;-0.338307154023242
-51.37598;-0.336953261960674
-51.35627;-0.337138391034024
-51.33657;-0.337511414070596
-51.31686;-0.33617214011145
-51.29716;-0.335544336825711
-51.27745;-0.335516330640927
-51.25774;-0.337063341206006
-51.23804;-0.337675269592584
-51.21833;-0.336948641637277
-51.19862;-0.332899801333882
-51.17892;-0.32716582043039
-51.15921;-0.326330191262772
-51.1395;-0.32863211701807
-51.1198;-0.328361260759529
-51.10009;-0.325374133310204
-51.08039;-0.32374590108478
-51.06068;-0.326060579974762
-51.04097;-0.331504044180043
-51.02127;-0.335180716712107
-51.00156;-0.337641813071282
-50.98185;-0.339115969067311
-50.96215;-0.340947880599865
-50.94244;-0.343016038146654
-50.92273;-0.342637451003464
-50.90303;-0.338554896177192
-50.88332;-0.332757072896914
-50.86361;-0.327615742526118
-50.84391;-0.324475943819812
-50.8242;-0.322444890139449
-50.8045;-0.321576799231086
-50.78479;-0.321768513884625
-50.76508;-0.321887405646083
-50.74538;-0.32443776764165
-50.72567;-0.330453318544986
-50.70596;-0.336478796803612
-50.68626;-0.341338885500439
-50.66655;-0.343442653477327
-50.64684;-0.338074506698843
-50.62714;-0.330404448966607
-50.60743;-0.323523016191771
-50.58772;-0.321454601622273
-50.56802;-0.322808124368999
-50.54831;-0.326391951468689
-50.52861;-0.332898217364352
-50.5089;-0.339416711491475
-50.48919;-0.342719053101668
-50.46949;-0.340628585355504
-50.44978;-0.333504863475777
-50.43007;-0.328777513067045
-50.41037;-0.32946692183348
-50.39066;-0.333674054326662
-50.37095;-0.335762272286706
-50.35125;-0.335511995985249
-50.33154;-0.33435675328993
-50.31184;-0.331889106500316
-50.29213;-0.328139086894737
-50.27242;-0.324468442885597
-50.25272;-0.321220234547339
-50.23301;-0.318172351425869
-50.2133;-0.31689583520023
-50.1936;-0.319563200398417
-50.17389;-0.32569076524039
-50.15418;-0.33123933896614
-50.13448;-0.332276464616579
-50.11477;-0.332898801668317
-50.09506;-0.33617572637533
-50.07536;-0.334601365995015
-50.05565;-0.328500487578205
-50.03595;-0.32324805652599
-50.01624;-0.320113597912594
-49.99653;-0.318912825019311
-49.97683;-0.320821245156582
-49.95712;-0.324859011404136
-49.93741;-0.327149407929451
-49.91771;-0.325997378357965
-49.898;-0.321081827509223
-49.87829;-0.31612190042695
-49.85859;-0.315793898003242
-49.83888;-0.318914196504768
-49.81917;-0.321547788949988
-49.79947;-0.321563789549538
-49.77976;-0.321733974714697
-49.76006;-0.324723817230702
-49.74035;-0.328266098408942
-49.72064;-0.331950745529301
-49.70094;-0.335349315152569
-49.68123;-0.336961536316072
-49.66152;-0.335400964232192
-49.64182;-0.330101730248088
-49.62211;-0.327701578664559
-49.6024;-0.327747419680337
-49.5827;-0.327221020996756
-49.56299;-0.327306234249746
-49.54329;-0.330323676603589
-49.52358;-0.334893251513364
-49.50387;-0.342787147602283
-49.48417;-0.34956571521579
-49.46446;-0.353383436542598
-49.44475;-0.35334784199436
-49.42505;-0.34670318267919
-49.40534;-0.337614325348641
-49.38563;-0.332136826858076
-49.36592;-0.326005206777329
-49.34622;-0.3207312789677
-49.32651;-0.319233549916563
-49.3068;-0.320431466404344
-49.2871;-0.322379611738183
-49.2674;-0.32065880151923
-49.24769;-0.320494677171609
-49.22798;-0.324337069496668
-49.20827;-0.32652293268925
-49.18857;-0.324255878954125
-49.16886;-0.32429556784929
-49.14915;-0.326162485478863
-49.12945;-0.330273160385207
-49.10974;-0.33761005767402
-49.09003;-0.341782597784179
-49.07033;-0.341502631985121
-49.05062;-0.337560588725801
-49.03092;-0.331124291143159
-49.01121;-0.32707692989978
-48.9915;-0.327651288245067
-48.9718;-0.330621215296536
-48.95209;-0.33405380254908
-48.93238;-0.333012612121549
-48.91268;-0.327114932338882
-48.89297;-0.318631236137346
-48.87326;-0.313050999082963
-48.85356;-0.31221621142736
-48.83385;-0.318071315416881
-48.81414;-0.326512099727928
-48.79444;-0.329723745592768
-48.77473;-0.327194277557171
-48.75503;-0.324165833910338
-48.73532;-0.32428771514682
-48.71561;-0.323303027338368
-48.69591;-0.317573457180758
-48.6762;-0.313331004536432
-48.65649;-0.315493008893804
-48.63679;-0.316545966146884
-48.61708;-0.316678914664162
-48.59737;-0.31881347817733
-48.57767;-0.320772565494503
-48.55796;-0.321248352834321
-48.53825;-0.321948346946543
-48.51855;-0.324874213494272
-48.49884;-0.326746306203949
-48.47914;-0.325143331533857
-48.45943;-0.323807936573818
-48.43972;-0.323348824846705
-48.42002;-0.319961901445831
-48.40031;-0.316454911718679
-48.3806;-0.317408347501593
-48.3609;-0.320380985956733
-48.34119;-0.322334321830658
-48.32148;-0.325650784695646
-48.30178;-0.329056918827822
-48.28207;-0.334283613878019
-48.26237;-0.339766616504836
-48.24266;-0.340927935071401
-48.22295;-0.340109338663038
-48.20325;-0.339377995001593
-48.18354;-0.336738902500293
-48.16383;-0.334622509012072
-48.14413;-0.333495377113889
-48.12442;-0.329999617380595
-48.10471;-0.325437185872508
-48.08501;-0.322739024530242
-48.0653;-0.320429340900019
-48.04559;-0.318783467716893
-48.02589;-0.320913713290443
-48.00618;-0.324307427549494
-47.98648;-0.32608723240375
-47.96677;-0.33008386544292
-47.94706;-0.339557749766146
-47.92736;-0.345598612576966
-47.90765;-0.345588778677682
-47.88794;-0.341150499104833
-47.86824;-0.333558657190387
-47.84853;-0.3280895364888
-47.82882;-0.327788248749283
-47.80912;-0.332361348877541
-47.78941;-0.338424437291193
-47.7697;-0.339457772900051
-47.75;-0.336491063973015
-47.73029;-0.334748461842585
-47.71059;-0.333294011919105
-47.69088;-0.332817836331509
-47.67117;-0.332226450556846
-47.65147;-0.332571581313097
-47.63176;-0.333310809982836
-47.61205;-0.330473867870561
-47.59235;-0.325484398259673
-47.57264;-0.320797368409409
-47.55293;-0.320184989413084
-47.53323;-0.323706858345439
-47.51352;-0.330787258592864
-47.49382;-0.338520014059016
-47.47411;-0.3428666813478
-47.4544;-0.340971792180053
-47.4347;-0.338008477612948
-47.41499;-0.338438840951583
-47.39528;-0.336525665396626
-47.37558;-0.332924339702846
-47.35587;-0.331203741078082
-47.33616;-0.332830800666059
-47.31646;-0.331217319897713
-47.29675;-0.323109652503543
-47.27704;-0.318221750747462
-47.25734;-0.320816565941291
-47.23763;-0.325021729834611
-47.21793;-0.327218122949338
-47.19822;-0.329247418256332
-47.17851;-0.333453753240226
-47.15881;-0.334994650336906
-47.1391;-0.332375600998356
-47.11939;-0.327171930456129
-47.09969;-0.321935986137599
-47.07998;-0.320534121470952
-47.06027;-0.320123181581018
-47.04057;-0.318855130800915
-47.02086;-0.319480564081198
-47.00115;-0.323439992305497
-46.98145;-0.327619370041003
-46.96174;-0.331182281960333
-46.94204;-0.33119380041354
-46.92233;-0.329238213332229
-46.90262;-0.330309983874038
-46.88292;-0.328060998986921
-46.86321;-0.322625786611681
-46.8435;-0.321301860670093
-46.8238;-0.321006960098564
-46.80409;-0.319173762460148
-46.78438;-0.319284534451836
-46.76468;-0.318490907885624
-46.74497;-0.316015296422767
-46.72527;-0.313923386139507
-46.70556;-0.316177178819537
-46.68585;-0.321161250434498
-46.66615;-0.318629861492823
-46.64644;-0.312888203345748
-46.62673;-0.309122968822517
-46.60703;-0.301836943855182
-46.58732;-0.296304070524394
-46.56761;-0.295840246703877
-46.5479;-0.296398957970284
-46.5282;-0.298447792681558
-46.50849;-0.302651667890854
-46.48878;-0.310580422711684
-46.46908;-0.320096851271216
-46.44938;-0.324258711631873
-46.42967;-0.32238643716165
-46.40996;-0.316081813068574
-46.39025;-0.311783516302324
-46.37055;-0.315269935918598
-46.35084;-0.323791473738234
-46.33113;-0.32960609984285
-46.31143;-0.332671033938283
-46.29172;-0.334181531118416
-46.27201;-0.333119523984825
-46.25231;-0.331283878256603
-46.2326;-0.326285306418284
-46.2129;-0.321196811640124
-46.19319;-0.318340350411468
-46.17348;-0.31870186063565
-46.15378;-0.319869034607386
-46.13407;-0.319751053519114
-46.11436;-0.317319864515129
-46.09466;-0.311196620153828
-46.07495;-0.308330926423313
-46.05524;-0.308440785028732
-46.03554;-0.310260566605547
-46.01583;-0.314114063793432
-45.99612;-0.316790354930801
-45.97642;-0.318409770804531
-45.95671;-0.318426572341419
-45.93701;-0.314804896727948
-45.9173;-0.312319596290634
-45.89759;-0.314691070905153
-45.87789;-0.321161889666032
-45.85818;-0.325605021429333
-45.83847;-0.325318913958575
-45.81877;-0.325894907439535
-45.79906;-0.330494378377774
-45.77935;-0.334933834802536
-45.75965;-0.33537286367618
-45.73994;-0.3333664169864
-45.72023;-0.330747651403885
-45.70053;-0.328545411633771
-45.68082;-0.326544031314708
-45.66112;-0.326883618808793
-45.64141;-0.329031005605325
-45.6217;-0.330275677412883
-45.602;-0.332977894195008
-45.58229;-0.335735003311995
-45.56258;-0.332410073199083
-45.54288;-0.328015238222982
-45.52317;-0.325589924548068
-45.50346;-0.322172599156256
-45.48376;-0.321546180936572
-45.46405;-0.326359692921733
-45.44434;-0.331402939251776
-45.42464;-0.331460860920475
-45.40493;-0.329056986004233
-45.38523;-0.327603958805948
-45.36552;-0.325731597189861
-45.34581;-0.321744244989568
-45.32611;-0.32122787912179
-45.3064;-0.324033255754645
-45.28669;-0.326203325486078
-45.26699;-0.325983887212915
-45.24728;-0.325637536867108
-45.22757;-0.326422441802156
-45.20787;-0.327313582390015
-45.18816;-0.327389913007791
-45.16846;-0.327000742328622
-45.14875;-0.329710491593762
-45.12904;-0.331780218758168
-45.10934;-0.331163306823057
-45.08963;-0.333439730598379
-45.06992;-0.337339414121055
-45.05022;-0.337597857255026
-45.03051;-0.33471413102221
-45.0108;-0.334704129715174
-44.9911;-0.337016292886044
-44.97139;-0.337040138938492
-44.95168;-0.335013483678124
-44.93198;-0.333761270855163
-44.91227;-0.329864356510845
-44.89257;-0.327378909517559
-44.87286;-0.330699898716551
-44.85315;-0.332760341180135
-44.83345;-0.333255344346177
-44.81374;-0.334405356744675
-44.79403;-0.336557216086372
-44.77433;-0.341130194016752
-44.75462;-0.343642565994945
-44.73491;-0.339644056896021
-44.71521;-0.334282173232911
-44.6955;-0.332478761011782
-44.67579;-0.332752875435319
-44.65609;-0.33502297126138
-44.63638;-0.336698318558965
-44.61668;-0.333228185204933
-44.59697;-0.328629309271742
-44.57726;-0.324086161719109
-44.55756;-0.322180672897469
-44.53785;-0.323550031050787
-44.51814;-0.322931528607469
-44.49844;-0.323118518372559
-44.47873;-0.325572427827691
-44.45902;-0.331341094931727
-44.43932;-0.336475660584222
-44.41961;-0.339214404026744
-44.39991;-0.341474545351079
-44.3802;-0.338871628541047
-44.36049;-0.335089490135384
-44.34079;-0.333118969423915
-44.32108;-0.329840016069835
-44.30137;-0.326426819714941
-44.28167;-0.323331781444755
-44.26196;-0.324918919689502
-44.24225;-0.33036249348674
-44.22255;-0.332280763048445
-44.20284;-0.331843285105519
-44.18313;-0.332904373071757
-44.16343;-0.335784771534227
-44.14372;-0.33552694301683
-44.12402;-0.33363631536205
-44.10431;-0.329143404329495
-44.0846;-0.327217383414256
-44.0649;-0.331072124178721
-44.04519;-0.336521120849509
-44.02548;-0.337814223965506
-44.00578;-0.337500767963293
-43.98607;-0.33658173626822
