Frequency(ppm);Intensity
-51.4351;-0.182309706522952
-51.41539;-0.182214508976301
-51.39569;-0.182953168737908
-51.37598;-0.184173397088587
-51.35627;-0.185631599123149
-51.33657;-0.188025307797561
-51.31686;-0.18994841446336
-51.29716;-0.189793890610467
-51.27745;-0.18725726033087
-51.25774;-0.186314415070103
-51.23804;-0.18316245267727
-51.21833;-0.179139039278037
-51.19862;-0.178612410067994
-51.17892;-0.180643357167931
-51.15921;-0.179512140391696
-51.1395;-0.176392452802763
-51.1198;-0.173271789145339
-51.10009;-0.173763379633871
-51.08039;-0.178098533042929
-51.06068;-0.181726068928249
-51.04097;-0.186162717264858
-51.02127;-0.190456361158305
-51.00156;-0.194424178471367
-50.98185;-0.19948788370699
-50.96215;-0.201051732943852
-50.94244;-0.199630323764638
-50.92273;-0.199518721635633
-50.90303;-0.199575753970629
-50.88332;-0.197128380438784
-50.86361;-0.195681707072152
-50.84391;-0.195373322792521
-50.8242;-0.195332181508931
-50.8045;-0.19118636731121
-50.78479;-0.183970395100038
-50.76508;-0.181424015214201
-50.74538;-0.181740676515486
-50.72567;-0.183007827375468
-50.70596;-0.184650100660157
-50.68626;-0.189687365913338
-50.66655;-0.199005523040634
-50.64684;-0.206265965704839
-50.62714;-0.209155731343943
-50.60743;-0.204637832276391
-50.58772;-0.197679836964291
-50.56802;-0.192568314675467
-50.54831;-0.190109702817576
-50.52861;-0.19081848707806
-50.5089;-0.194017569036589
-50.48919;-0.195651464480969
-50.46949;-0.195480060203343
-50.44978;-0.194898710470947
-50.43007;-0.194433752281903
-50.41037;-0.193170742932031
-50.39066;-0.195394490174555
-50.37095;-0.197368057407999
-50.35125;-0.19757803671334
-50.33154;-0.198349672298501
-50.31184;-0.19699347671306
-50.29213;-0.191783577829974
-50.27242;-0.187404359957196
-50.25272;-0.186788364913469
-50.23301;-0.190686982616528
-50.2133;-0.190453290206001
-50.1936;-0.186439093393184
-50.17389;-0.183136815113748
-50.15418;-0.184329230265323
-50.13448;-0.184333406278122
-50.11477;-0.180683771929149
-50.09506;-0.17760659387558
-50.07536;-0.177730283565572
-50.05565;-0.177979152678438
-50.03595;-0.179882271731851
-50.01624;-0.181368608186054
-49.99653;-0.185294543783849
-49.97683;-0.187591330545188
-49.95712;-0.185605510787375
-49.93741;-0.184481346688971
-49.91771;-0.187461490535972
-49.898;-0.19004533051736
-49.87829;-0.190505483055334
-49.85859;-0.188726168463173
-49.83888;-0.185486198571896
-49.81917;-0.184530254099515
-49.79947;-0.183840225543858
-49.77976;-0.184661402704792
-49.76006;-0.187248149405168
-49.74035;-0.187450569707807
-49.72064;-0.18456593206983
-49.70094;-0.184359143566217
-49.68123;-0.187888139456972
-49.66152;-0.189462072638166
-49.64182;-0.190901269517728
-49.62211;-0.191440585031193
-49.6024;-0.191093432594815
-49.5827;-0.191510227721864
-49.56299;-0.191725099552454
-49.54329;-0.192963669762799
-49.52358;-0.193079626305391
-49.50387;-0.187605529336093
-49.48417;-0.181057053145002
-49.46446;-0.176489401241529
-49.44475;-0.17777072882165
-49.42505;-0.180572546114502
-49.40534;-0.181466119537825
-49.38563;-0.183435763205742
-49.36592;-0.188962066415051
-49.34622;-0.191372569132142
-49.32651;-0.190527569161499
-49.3068;-0.191102273932867
-49.2871;-0.193183346757581
-49.2674;-0.190584545301316
-49.24769;-0.18507348041522
-49.22798;-0.182255361109586
-49.20827;-0.181007103187948
-49.18857;-0.180942614072103
-49.16886;-0.182968121683878
-49.14915;-0.184412740749933
-49.12945;-0.184910247380024
-49.10974;-0.183659771160452
-49.09003;-0.180682571456983
-49.07033;-0.178835990381139
-49.05062;-0.179397719717952
-49.03092;-0.178163331113451
-49.01121;-0.173517175076054
-48.9915;-0.169637600193723
-48.9718;-0.169439370908236
-48.95209;-0.171009426511911
-48.93238;-0.173158376948388
-48.91268;-0.174667755931774
-48.89297;-0.177518374871216
-48.87326;-0.181273964550096
-48.85356;-0.181740917655717
-48.83385;-0.1788220853462
-48.81414;-0.17483830734659
-48.79444;-0.171744289542703
-48.77473;-0.172487744068654
-48.75503;-0.17126740691575
-48.73532;-0.17215672616498
-48.71561;-0.174346802495139
-48.69591;-0.175483138859766
-48.6762;-0.176534780944474
-48.65649;-0.180815567979185
-48.63679;-0.182783804863856
-48.61708;-0.181993921707143
-48.59737;-0.182709613532545
-48.57767;-0.186270722360521
-48.55796;-0.187423511379139
-48.53825;-0.184259716323863
-48.51855;-0.180837162507917
-48.49884;-0.181298438530774
-48.47914;-0.180888719385017
-48.45943;-0.1796658298722
-48.43972;-0.178789676957285
-48.42002;-0.179829478119023
-48.40031;-0.180310702671793
-48.3806;-0.180622045788692
-48.3609;-0.183267624002017
-48.34119;-0.187219155000673
-48.32148;-0.188735546889306
-48.30178;-0.19172320428592
-48.28207;-0.194823791946366
-48.26237;-0.194758493020718
-48.24266;-0.19205552799546
-48.22295;-0.190854610770379
-48.20325;-0.190605434922074
-48.18354;-0.189932069204233
-48.16383;-0.188475085812727
-48.14413;-0.190272371613595
-48.12442;-0.191681731643983
-48.10471;-0.190955433609792
-48.08501;-0.192605404359394
-48.0653;-0.191779637662334
-48.04559;-0.187585179673263
-48.02589;-0.187482301188138
-48.00618;-0.185985085438273
-47.98648;-0.187399886944296
-47.96677;-0.192230576748567
-47.94706;-0.19309360853144
-47.92736;-0.192748930123643
-47.90765;-0.19467901118529
-47.88794;-0.194801072706958
-47.86824;-0.194021959216807
-47.84853;-0.194142967015198
-47.82882;-0.195084992960752
-47.80912;-0.192762649448326
-47.78941;-0.187477575455435
-47.7697;-0.181596709132312
-47.75;-0.178739316248731
-47.73029;-0.18136272997216
-47.71059;-0.184387600685705
-47.69088;-0.186769868769538
-47.67117;-0.188863218840901
-47.65147;-0.187383713568131
-47.63176;-0.186350715774599
-47.61205;-0.185703662661223
-47.59235;-0.187875743927268
-47.57264;-0.190885647483651
-47.55293;-0.190803345729936
-47.53323;-0.188414385025838
-47.51352;-0.182977990362449
-47.49382;-0.178944721157919
-47.47411;-0.178449194864725
-47.4544;-0.180155654871742
-47.4347;-0.182558304168419
-47.41499;-0.185706642947101
-47.39528;-0.186748893597202
-47.37558;-0.184004284244377
-47.35587;-0.18199897648535
-47.33616;-0.183555331668266
-47.31646;-0.188202879317131
-47.29675;-0.189359340321788
-47.27704;-0.188376370192776
-47.25734;-0.186876075891487
-47.23763;-0.187581146955026
-47.21793;-0.19323660787119
-47.19822;-0.197698810570819
-47.17851;-0.195313401352011
-47.15881;-0.193674923502808
-47.1391;-0.192912623839125
-47.11939;-0.192618831607702
-47.09969;-0.191397660382794
-47.07998;-0.18757002761907
-47.06027;-0.180886909833686
-47.04057;-0.1795645180256
-47.02086;-0.184746611553918
-47.00115;-0.187771900842091
-46.98145;-0.187045840350106
-46.96174;-0.186243430168498
-46.94204;-0.188273816601374
-46.92233;-0.190612511250781
-46.90262;-0.190718145372589
-46.88292;-0.191339361546422
-46.86321;-0.191672155381538
-46.8435;-0.191689971458281
-46.8238;-0.190209484406289
-46.80409;-0.188356721312546
-46.78438;-0.18678938001599
-46.76468;-0.188815936167143
-46.74497;-0.191158666889466
-46.72527;-0.192936624941564
-46.70556;-0.194941635073112
-46.68585;-0.195371034106886
-46.66615;-0.194892987223609
-46.64644;-0.193762585546252
-46.62673;-0.193453505719719
-46.60703;-0.194348108936703
-46.58732;-0.195378244830095
-46.56761;-0.198929700386579
-46.5479;-0.202474090309504
-46.5282;-0.202679174297058
-46.50849;-0.20077328704611
-46.48878;-0.199015145109653
-46.46908;-0.19567018966312
-46.44938;-0.194499600767022
-46.42967;-0.19512437646703
-46.40996;-0.19616475236541
-46.39025;-0.202228098249144
-46.37055;-0.20891064844397
-46.35084;-0.210133581206295
-46.33113;-0.208445533978009
-46.31143;-0.203089107165686
-46.29172;-0.197976720470078
