Frequency(ppm);Intensity
-51.4351;-0.431255208010449
-51.41539;-0.430313804194784
-51.39569;-0.427930027638572
-51.37598;-0.425690779767886
-51.35627;-0.42274188289775
-51.33657;-0.422178512614112
-51.31686;-0.420618234371974
-51.29716;-0.417025889896145
-51.27745;-0.417076237339146
-51.25774;-0.421329206097835
-51.23804;-0.427388844485205
-51.21833;-0.433107374150139
-51.19862;-0.434223841081675
-51.17892;-0.433759476746514
-51.15921;-0.432912144924359
-51.1395;-0.428200872954578
-51.1198;-0.42352191369015
-51.10009;-0.424092758296981
-51.08039;-0.429068470350931
-51.06068;-0.432737471487017
-51.04097;-0.434149435353373
-51.02127;-0.43265021842601
-51.00156;-0.428792767196201
-50.98185;-0.426107854261804
-50.96215;-0.428391776773298
-50.94244;-0.43091791231319
-50.92273;-0.432783249577054
-50.90303;-0.434434373529505
-50.88332;-0.436731297136413
-50.86361;-0.436503173113594
-50.84391;-0.434878637431162
-50.8242;-0.432135164314716
-50.8045;-0.427675072597935
-50.78479;-0.424145587231707
-50.76508;-0.42571317673237
-50.74538;-0.432692688247263
-50.72567;-0.438265568293973
-50.70596;-0.435783916587188
-50.68626;-0.430409651436307
-50.66655;-0.425916657623511
-50.64684;-0.424756579184781
-50.62714;-0.426078043113419
-50.60743;-0.425351135931999
-50.58772;-0.427015980013135
-50.56802;-0.433608323667038
-50.54831;-0.43867795701827
-50.52861;-0.441030534727266
-50.5089;-0.441842500629667
-50.48919;-0.441893208122118
-50.46949;-0.442254222269508
-50.44978;-0.442447891416171
-50.43007;-0.441972967346166
-50.41037;-0.440483855291493
-50.39066;-0.440448073196429
-50.37095;-0.442600053834815
-50.35125;-0.446096810034958
-50.33154;-0.447336949290407
-50.31184;-0.442548628024056
-50.29213;-0.436468280518062
-50.27242;-0.432038066040987
-50.25272;-0.428873064611078
-50.23301;-0.424349996884243
-50.2133;-0.420002268690743
-50.1936;-0.419113445017935
-50.17389;-0.423080326788208
-50.15418;-0.426358255983403
-50.13448;-0.424768800556943
-50.11477;-0.422863613348289
-50.09506;-0.421450356189841
-50.07536;-0.421644147479184
-50.05565;-0.42381169227623
-50.03595;-0.426959049449133
-50.01624;-0.42832416182998
-49.99653;-0.426556165551296
-49.97683;-0.424437276412852
-49.95712;-0.427115478195285
-49.93741;-0.429778981366248
-49.91771;-0.428168075258937
-49.898;-0.426311338253273
-49.87829;-0.425424022247909
-49.85859;-0.426444916312329
-49.83888;-0.427726871440096
-49.81917;-0.429720421573025
-49.79947;-0.432582740937467
-49.77976;-0.431318076315718
-49.76006;-0.427446302518653
-49.74035;-0.425914233584196
-49.72064;-0.426525890274564
-49.70094;-0.428920972891912
-49.68123;-0.429726177272221
-49.66152;-0.431806972899791
-49.64182;-0.432462541458267
-49.62211;-0.431524761610086
-49.6024;-0.43208492214865
-49.5827;-0.431716012502224
-49.56299;-0.42806261420243
-49.54329;-0.424400817771005
-49.52358;-0.423954190496273
-49.50387;-0.426867202205114
-49.48417;-0.430494125668601
-49.46446;-0.431937365331881
-49.44475;-0.432028747805404
-49.42505;-0.431502105273393
-49.40534;-0.432996216360494
-49.38563;-0.432965338906158
-49.36592;-0.432133947077271
-49.34622;-0.433653160567899
-49.32651;-0.436078235269156
-49.3068;-0.437451434971469
-49.2871;-0.432792670203894
-49.2674;-0.430001089951177
-49.24769;-0.426820247556749
-49.22798;-0.422532513613242
-49.20827;-0.419427141125098
-49.18857;-0.41891170479107
-49.16886;-0.420270079053687
-49.14915;-0.419089049622823
-49.12945;-0.418965352157721
-49.10974;-0.421388208880908
-49.09003;-0.423303934661889
-49.07033;-0.422836772565344
-49.05062;-0.423667082821526
-49.03092;-0.427050588348015
-49.01121;-0.429981248901249
-48.9915;-0.433096457228284
-48.9718;-0.429235759972612
-48.95209;-0.420903590137417
-48.93238;-0.417672921838147
-48.91268;-0.419480425239832
-48.89297;-0.42313082770697
-48.87326;-0.425906310674634
-48.85356;-0.427222497873749
-48.83385;-0.426506248885748
-48.81414;-0.424599770084055
-48.79444;-0.422619067521174
-48.77473;-0.423161418534472
-48.75503;-0.426253177419785
-48.73532;-0.430832776829128
-48.71561;-0.4354255161914
-48.69591;-0.436426398018976
-48.6762;-0.432481484835767
-48.65649;-0.426682236058668
-48.63679;-0.421824994756248
-48.61708;-0.42130143255972
-48.59737;-0.423815351172679
-48.57767;-0.425327770093048
-48.55796;-0.428578579467293
-48.53825;-0.431778256250412
-48.51855;-0.433503984332053
-48.49884;-0.435125103519078
-48.47914;-0.433806321192246
-48.45943;-0.430242824650991
-48.43972;-0.426144652897279
-48.42002;-0.42443294871513
-48.40031;-0.427458882260489
-48.3806;-0.429696461081964
-48.3609;-0.429933471257421
-48.34119;-0.429557087918042
-48.32148;-0.429862606909058
-48.30178;-0.430355222973097
-48.28207;-0.428152654739466
-48.26237;-0.426143134785355
-48.24266;-0.423691497751051
-48.22295;-0.421170385998861
-48.20325;-0.418682323232185
-48.18354;-0.417093569709122
-48.16383;-0.420748867966576
-48.14413;-0.427476074682855
-48.12442;-0.432140507756338
-48.10471;-0.43441122987401
-48.08501;-0.432812358309786
-48.0653;-0.426429543697471
-48.04559;-0.423418166229878
-48.02589;-0.423878341604861
-48.00618;-0.422926343024788
-47.98648;-0.421069554532981
-47.96677;-0.419414250870114
-47.94706;-0.418182980962304
-47.92736;-0.419985476859794
-47.90765;-0.426174634814589
-47.88794;-0.434957409050829
-47.86824;-0.438555385640662
-47.84853;-0.43444294944583
-47.82882;-0.427625296951812
-47.80912;-0.421729407922913
-47.78941;-0.42096797896585
-47.7697;-0.421308173362078
-47.75;-0.423424772129151
-47.73029;-0.429151124158701
-47.71059;-0.433093229570225
-47.69088;-0.433440751158822
-47.67117;-0.431730009025401
-47.65147;-0.426194436368801
-47.63176;-0.419679824252781
-47.61205;-0.417464084232205
-47.59235;-0.419065520999612
-47.57264;-0.424591849651613
-47.55293;-0.431461605756847
-47.53323;-0.437411881245425
-47.51352;-0.438109022367612
-47.49382;-0.433422107471231
-47.47411;-0.429213420874691
-47.4544;-0.429030274152038
-47.4347;-0.429503389131155
-47.41499;-0.425790861814215
-47.39528;-0.419030971713672
-47.37558;-0.41823411443536
-47.35587;-0.42178008470367
-47.33616;-0.425233194484714
-47.31646;-0.426283725663526
-47.29675;-0.428322095838469
-47.27704;-0.432599679149992
-47.25734;-0.435259003244806
-47.23763;-0.433663085522008
-47.21793;-0.432186965472783
-47.19822;-0.433196971647714
-47.17851;-0.431755645093082
-47.15881;-0.425678823479443
-47.1391;-0.421043911516731
-47.11939;-0.419865768716184
-47.09969;-0.417447015887139
-47.07998;-0.413731998928206
-47.06027;-0.409322618136627
-47.04057;-0.411406902067017
-47.02086;-0.419011128016627
-47.00115;-0.424602569096366
-46.98145;-0.426806568225525
-46.96174;-0.428744459997623
-46.94204;-0.428245157577784
-46.92233;-0.425519874096399
-46.90262;-0.423416275383338
-46.88292;-0.423158978589603
-46.86321;-0.423019382473035
-46.8435;-0.421317194625963
-46.8238;-0.421537484500802
-46.80409;-0.423816375442107
-46.78438;-0.42329656088663
-46.76468;-0.419694337346178
-46.74497;-0.412600713982388
-46.72527;-0.404502203040173
-46.70556;-0.399286886824802
-46.68585;-0.39945137994679
-46.66615;-0.403746536992726
-46.64644;-0.410379530648725
-46.62673;-0.414813032006754
-46.60703;-0.415417075713397
-46.58732;-0.416431480358398
-46.56761;-0.420281932762458
-46.5479;-0.424960854325611
-46.5282;-0.425287631094568
-46.50849;-0.421333169137844
-46.48878;-0.422485010525385
-46.46908;-0.429004999549137
-46.44938;-0.429416600684252
-46.42967;-0.428656074123421
-46.40996;-0.431379214861995
-46.39025;-0.431249039505391
-46.37055;-0.430465618599211
-46.35084;-0.429134021417289
-46.33113;-0.42362372300594
-46.31143;-0.417819130760155
-46.29172;-0.417565622841488
-46.27201;-0.424383085023972
-46.25231;-0.42956708754273
-46.2326;-0.429794433981202
-46.2129;-0.427743599743432
-46.19319;-0.425668498280127
-46.17348;-0.422662585720506
-46.15378;-0.418893191007769
-46.13407;-0.41910124371495
-46.11436;-0.422008792626789
-46.09466;-0.424433605793243
-46.07495;-0.424833145614707
-46.05524;-0.422974718660961
-46.03554;-0.420839554642595
-46.01583;-0.419552321204384
-45.99612;-0.420723071777396
-45.97642;-0.424070965068315
-45.95671;-0.427461463350324
-45.93701;-0.426740617827931
-45.9173;-0.422005958310927
-45.89759;-0.417506959827704
-45.87789;-0.416173346699403
-45.85818;-0.418063268241037
-45.83847;-0.420162800573153
-45.81877;-0.419214155353807
-45.79906;-0.41755971767326
-45.77935;-0.417134602644549
-45.75965;-0.417877836039007
-45.73994;-0.415713132160737
-45.72023;-0.413015049169121
-45.70053;-0.415198968167257
-45.68082;-0.419866474280802
-45.66112;-0.423005559289371
-45.64141;-0.423053176148338
-45.6217;-0.421532183458984
-45.602;-0.41726753421303
-45.58229;-0.413845171532895
-45.56258;-0.414830449176597
-45.54288;-0.41596361491459
-45.52317;-0.418001194226761
-45.50346;-0.418911296029407
-45.48376;-0.419622527310522
-45.46405;-0.420832128015637
-45.44434;-0.42237585815692
-45.42464;-0.421494037593101
-45.40493;-0.416591819423117
-45.38523;-0.409926917455778
-45.36552;-0.405252690909438
-45.34581;-0.404568336105873
-45.32611;-0.40736542037074
-45.3064;-0.410688497957915
-45.28669;-0.41279560850419
-45.26699;-0.413672688871151
-45.24728;-0.415803364822135
-45.22757;-0.417295619197492
-45.20787;-0.41820458521018
-45.18816;-0.418838209781852
-45.16846;-0.418957279609792
-45.14875;-0.422317617265934
-45.12904;-0.428028032883806
-45.10934;-0.428850302388069
-45.08963;-0.424423600415653
-45.06992;-0.41797074892325
-45.05022;-0.413846977658368
-45.03051;-0.414068989278174
-45.0108;-0.419628127193013
-44.9911;-0.423539799096627
-44.97139;-0.420334947735923
-44.95168;-0.417229733876966
-44.93198;-0.418713430104154
-44.91227;-0.42100818466713
-44.89257;-0.423497094476955
-44.87286;-0.425428944595274
-44.85315;-0.428121042493054
-44.83345;-0.431613854469904
-44.81374;-0.438046825267176
-44.79403;-0.44120017956992
-44.77433;-0.438678012032122
-44.75462;-0.435963184137341
-44.73491;-0.434935511312028
-44.71521;-0.43449988980302
-44.6955;-0.432394573888703
-44.67579;-0.431501170329884
-44.65609;-0.431092461147614
-44.63638;-0.431019133527328
-44.61668;-0.429699821937704
-44.59697;-0.428715365252627
-44.57726;-0.429830787261266
-44.55756;-0.427328387945095
-44.53785;-0.428058358661135
-44.51814;-0.431627964301927
-44.49844;-0.431508821093508
-44.47873;-0.43006211627395
-44.45902;-0.432797120428513
-44.43932;-0.433535494190975
-44.41961;-0.430167131560536
-44.39991;-0.42646911973913
-44.3802;-0.42352666103966
-44.36049;-0.422128690571062
-44.34079;-0.42577548201952
-44.32108;-0.429622963345505
-44.30137;-0.428157775827408
-44.28167;-0.425194345130072
-44.26196;-0.423537408421443
-44.24225;-0.421583139965448
-44.22255;-0.420818963269822
-44.20284;-0.422965013747801
-44.18313;-0.423451116518203
-44.16343;-0.423979376053522
-44.14372;-0.426423569473418
-44.12402;-0.423139397983308
-44.10431;-0.419455161930814
-44.0846;-0.419378738388498
-44.0649;-0.419696984358364
-44.04519;-0.415847541502798
-44.02548;-0.412505462188631
-44.00578;-0.411323974109295
-43.98607;-0.411185529396312
-43.96636;-0.410333225334153
-43.94666;-0.409419183975712
-43.92695;-0.410214094558028
-43.90724;-0.415226462739489
-43.88754;-0.422462444104971
-43.86783;-0.427866669218321
-43.84813;-0.42918248698714
-43.82842;-0.426573330105982
-43.80871;-0.42106806282981
-43.78901;-0.418164526074759
-43.7693;-0.418950139667285
-43.74959;-0.420992997712062
-43.72989;-0.419599412345704
-43.71018;-0.418297487859338
-43.69047;-0.41822473840823
-43.67076;-0.421069003410825
-43.65106;-0.424287303777415
-43.63136;-0.425356395899441
-43.61165;-0.422770717236185
-43.59194;-0.421708372215588
-43.57224;-0.42045001326873
-43.55253;-0.417232930972784
-43.53282;-0.416250513297895
-43.51311;-0.42209844561837
-43.49341;-0.427696731205968
-43.4737;-0.424957325343743
-43.45399;-0.421937691333711
-43.43429;-0.421738654862022
-43.41458;-0.41935141795928
-43.39487;-0.415184135306524
-43.37517;-0.411756280343084
-43.35546;-0.410411146135079
-43.33576;-0.410437249450381
-43.31605;-0.414276400079062
-43.29634;-0.419513547763892
-43.27664;-0.42164152373527
-43.25693;-0.422222561983587
-43.23722;-0.422416382337462
-43.21752;-0.421932007120222
-43.19781;-0.422031733502637
-43.1781;-0.4233724803098
-43.1584;-0.422344751499227
-43.13869;-0.420238400203126
-43.11899;-0.417982900104939
-43.09928;-0.418494477457003
-43.07957;-0.416943822381096
-43.05987;-0.416456021520035
-43.04016;-0.417552733856666
-43.02045;-0.416285711032461
-43.00075;-0.415626122498108
-42.98104;-0.413761865150248
-42.96133;-0.414957307683294
-42.94163;-0.418012778557718
-42.92192;-0.417226239154278
-42.90221;-0.412373639207061
-42.88251;-0.411021301584783
-42.8628;-0.411795609593058
-42.8431;-0.414543400858758
-42.82339;-0.414934241133697
-42.80368;-0.410188133400752
-42.78398;-0.404896804584377
-42.76427;-0.407235352173223
-42.74456;-0.415873278377324
-42.72486;-0.423516550954858
-42.70515;-0.426406500119622
-42.68544;-0.42177418797388
-42.66574;-0.415421382430541
-42.64603;-0.415257509670417
-42.62632;-0.420909951066552
-42.60662;-0.426980563935654
-42.58691;-0.429290063287886
-42.56721;-0.428153688036174
-42.5475;-0.427576835851269
-42.52779;-0.428066803940259
-42.50809;-0.42743996822377
-42.48838;-0.422762115153399
-42.46867;-0.418536798946476
-42.44897;-0.417249859921462
-42.42926;-0.417270993289052
-42.40955;-0.417781666250946
-42.38985;-0.420616364873637
-42.37014;-0.421808461284988
-42.35044;-0.421749307013645
-42.33073;-0.424395061302103
-42.31102;-0.429453251033583
-42.29132;-0.432756649332961
-42.27161;-0.432895875784854
-42.2519;-0.434952536381636
-42.2322;-0.437944067253059
-42.21249;-0.436268806109694
-42.19278;-0.42979254862222
-42.17308;-0.424885120268189
-42.15337;-0.424075943786825
-42.13366;-0.423332008098472
-42.11396;-0.418132355578494
-42.09425;-0.41480364174305
-42.07455;-0.418470102890019
-42.05484;-0.425107999073892
-42.03513;-0.426274097986177
-42.01543;-0.419217428977627
-41.99572;-0.413386612339082
-41.97601;-0.413979299275036
-41.95631;-0.413188148502559
-41.9366;-0.41105700747809
-41.91689;-0.411378406575009
-41.89719;-0.414713321448645
-41.87748;-0.417401846653977
-41.85777;-0.414631444095422
-41.83807;-0.409813124236458
-41.81836;-0.405476573347081
-41.79866;-0.403010637784557
-41.77895;-0.403407022056861
-41.75924;-0.408300924227138
-41.73954;-0.410316049916322
-41.71983;-0.411268258436032
-41.70012;-0.415892946388521
-41.68042;-0.419397092436076
-41.66071;-0.420572276184901
-41.641;-0.421137681830523
-41.6213;-0.419321766973008
-41.60159;-0.414268272931471
-41.58189;-0.412088459782608
-41.56218;-0.411423796163919
-41.54247;-0.409581208214966
-41.52277;-0.407366060493508
-41.50306;-0.405970669884339
-41.48335;-0.404286594563861
-41.46365;-0.404568472616624
-41.44394;-0.402827910954273
-41.42423;-0.40498708340661
-41.40453;-0.409002780259358
-41.38482;-0.411818330044623
-41.36511;-0.413555326203746
-41.34541;-0.412923928153747
-41.3257;-0.41025857671387
-41.306;-0.407714528986405
-41.28629;-0.406766691604302
-41.26658;-0.40555252704814
-41.24688;-0.403343808272528
-41.22717;-0.405891458408063
-41.20746;-0.408413447367752
-41.18776;-0.409733184423524
-41.16805;-0.411412874220037
-41.14834;-0.413966821526058
-41.12864;-0.413861202796832
-41.10893;-0.410218447312519
-41.08922;-0.409677438678054
-41.06952;-0.408245335531471
-41.04981;-0.405669538286123
-41.03011;-0.404419624010302
-41.0104;-0.40387963028531
-40.99069;-0.405828428937771
-40.97099;-0.41183078493118
-40.95128;-0.41704399122169
-40.93157;-0.41962716014796
-40.91187;-0.420606418212011
-40.89216;-0.418487602025243
-40.87245;-0.416050861291574
