Frequency(ppm);Intensity
-51.4351;-0.447996443236958
-51.41539;-0.442351496883045
-51.39569;-0.437458830981913
-51.37598;-0.4356444678768
-51.35627;-0.438875711291627
-51.33657;-0.441191773554665
-51.31686;-0.442722975634024
-51.29716;-0.443722588123958
-51.27745;-0.442855119315893
-51.25774;-0.441828044661197
-51.23804;-0.440407874137302
-51.21833;-0.439543493599985
-51.19862;-0.440121101746401
-51.17892;-0.441761580836013
-51.15921;-0.443760592391444
-51.1395;-0.444857792444916
-51.1198;-0.444848279680725
-51.10009;-0.445330383845123
-51.08039;-0.447315438508603
-51.06068;-0.450133386381251
-51.04097;-0.447675233990181
-51.02127;-0.440214615648245
-51.00156;-0.433220547429582
-50.98185;-0.427813662097941
-50.96215;-0.424906915302992
-50.94244;-0.427275694930244
-50.92273;-0.428200395469984
-50.90303;-0.427513536464547
-50.88332;-0.428853127809886
-50.86361;-0.434240384452221
-50.84391;-0.440142033656722
-50.8242;-0.442616357732354
-50.8045;-0.440656679634448
-50.78479;-0.437613118529308
-50.76508;-0.436467946112607
-50.74538;-0.436325588769068
-50.72567;-0.437220420347357
-50.70596;-0.438258842975875
-50.68626;-0.439259749873695
-50.66655;-0.437634964151165
-50.64684;-0.434840354690569
-50.62714;-0.433875936419856
-50.60743;-0.434797588260749
-50.58772;-0.434716184430913
-50.56802;-0.434925882073299
-50.54831;-0.437150919115885
-50.52861;-0.437403542107072
-50.5089;-0.436991189958784
-50.48919;-0.441383511149394
-50.46949;-0.44611119277506
-50.44978;-0.445952053737642
-50.43007;-0.444890664374748
-50.41037;-0.443419176779515
-50.39066;-0.44192227294146
-50.37095;-0.44191223648569
-50.35125;-0.440391008619694
-50.33154;-0.439383502470346
-50.31184;-0.436900830659222
-50.29213;-0.434132607768436
-50.27242;-0.435129541674512
-50.25272;-0.437597217611203
-50.23301;-0.437835247672488
-50.2133;-0.441052062438572
-50.1936;-0.446155686898591
-50.17389;-0.448200599192475
-50.15418;-0.441052325728956
-50.13448;-0.433756095518251
-50.11477;-0.432026362091266
-50.09506;-0.435936160357916
-50.07536;-0.441563744794597
-50.05565;-0.444170573544985
-50.03595;-0.441405202071224
-50.01624;-0.43812890505832
-49.99653;-0.437784021593885
-49.97683;-0.436306651340678
-49.95712;-0.436343842108925
-49.93741;-0.436766385308604
-49.91771;-0.435288645282502
-49.898;-0.434934994087543
-49.87829;-0.436146078763079
-49.85859;-0.437418781528063
-49.83888;-0.438707719204725
-49.81917;-0.439326838455731
-49.79947;-0.439767177516273
-49.77976;-0.439381395351449
-49.76006;-0.437757977796771
-49.74035;-0.435913994126746
-49.72064;-0.434855715394074
-49.70094;-0.433354170709495
-49.68123;-0.430873033468915
-49.66152;-0.427180917112154
-49.64182;-0.427022645619338
-49.62211;-0.431737626849971
-49.6024;-0.438650710664605
-49.5827;-0.443578168900717
-49.56299;-0.446085403228065
-49.54329;-0.443328727740462
-49.52358;-0.437437146114302
-49.50387;-0.433250982547868
-49.48417;-0.430569732200242
-49.46446;-0.430362882263004
-49.44475;-0.431593249072836
-49.42505;-0.432188081495685
-49.40534;-0.43029791887005
-49.38563;-0.427159836138791
-49.36592;-0.424764838583268
-49.34622;-0.426069597121426
-49.32651;-0.429760705215888
-49.3068;-0.429044198970354
-49.2871;-0.424125036598153
-49.2674;-0.41732875344152
-49.24769;-0.415111719734795
-49.22798;-0.419995328685751
-49.20827;-0.421789268830859
-49.18857;-0.422412752615928
-49.16886;-0.426474874960014
-49.14915;-0.429268393122722
-49.12945;-0.42979528373071
-49.10974;-0.432451502681422
-49.09003;-0.435616030028241
-49.07033;-0.437948198366238
-49.05062;-0.440497070892266
-49.03092;-0.445720206407009
-49.01121;-0.451241277252307
-48.9915;-0.450372802484441
-48.9718;-0.447166559622541
-48.95209;-0.44339525490772
-48.93238;-0.43645596978501
-48.91268;-0.432045659639929
-48.89297;-0.43073150932948
-48.87326;-0.432804674107872
-48.85356;-0.434903116586959
-48.83385;-0.433525853110374
-48.81414;-0.431947385393642
-48.79444;-0.432367180119917
-48.77473;-0.433107006966885
-48.75503;-0.433794814803356
-48.73532;-0.433073233215681
-48.71561;-0.433425794941962
-48.69591;-0.437115377586027
-48.6762;-0.43737183739325
-48.65649;-0.439460586802397
-48.63679;-0.445696033582774
-48.61708;-0.446680404716882
-48.59737;-0.445375335747251
-48.57767;-0.446169498994257
-48.55796;-0.445673572826164
-48.53825;-0.442876332005934
-48.51855;-0.441884878586755
-48.49884;-0.43945879615857
-48.47914;-0.437266359829283
-48.45943;-0.431587556269845
-48.43972;-0.425202226010878
-48.42002;-0.421824789157169
-48.40031;-0.419861580351802
-48.3806;-0.420474171990299
-48.3609;-0.422228045144021
-48.34119;-0.425861779322964
-48.32148;-0.430822871770561
-48.30178;-0.433054955150112
-48.28207;-0.432930476547861
-48.26237;-0.433346514776822
-48.24266;-0.434634996358255
-48.22295;-0.434453183794831
