Frequency(ppm);Intensity
-51.43428;-0.00728557529361603
-51.41457;-0.0052865046095006
-51.39487;-0.00133107067005368
-51.37516;0.00136419731523006
-51.35546;0.00119724611249013
-51.33575;0.00112601272224128
-51.31604;0.00287384556245151
-51.29634;0.00541864435927577
-51.27663;0.00710884096012063
-51.25692;0.00570193587071147
-51.23722;0.0031480315822832
-51.21751;0.000664329099662119
-51.19781;-0.000528637791063115
-51.1781;-0.000661949582163842
-51.15839;-0.00275018868253004
-51.13869;-0.0047158165166989
-51.11898;-0.00418426801688566
-51.09927;-0.00347253477506343
-51.07957;-0.00424741169928239
-51.05986;-0.00520020729888842
-51.04015;-0.00514673544013857
-51.02045;-0.00442032849788009
-51.00074;-0.00562389090749757
-50.98104;-0.00744605663334284
-50.96133;-0.00903387403364194
-50.94162;-0.00969863386127853
-50.92192;-0.00998576598489403
-50.90221;-0.010136519695353
-50.8825;-0.00982211693235486
-50.8628;-0.00993528663764731
-50.84309;-0.0110020824771997
-50.82339;-0.0112411579003173
-50.80368;-0.0114200836435963
-50.78397;-0.0111106184008886
-50.76427;-0.00913003323519249
-50.74456;-0.00600668245185858
-50.72485;-0.00323253725108545
-50.70515;-0.00169414384581045
-50.68544;-0.00105376749113903
-50.66573;-0.000664539850396417
-50.64603;-0.00119919743417883
-50.62632;-0.000544530765909135
-50.60662;0.00039338227835837
-50.58691;-0.00068719015012089
-50.5672;-0.00392624484924769
-50.5475;-0.00625004977808028
-50.52779;-0.0053038807675091
-50.50808;-0.00279360429685844
-50.48838;-0.00201813937801137
-50.46867;-0.00423589290644747
-50.44896;-0.00675966485905834
-50.42926;-0.00778117752125488
-50.40955;-0.00720021146094442
-50.38985;-0.00425164892375633
-50.37014;-0.0013413829109993
-50.35043;-0.00123884107931099
-50.33073;-0.0026908599994541
-50.31102;-0.0044207249659216
-50.29131;-0.00594059911194123
-50.27161;-0.00821507357720083
-50.2519;-0.0103230215836946
-50.2322;-0.0112158702639657
-50.21249;-0.0104039290570723
-50.19278;-0.00857634428837361
-50.17308;-0.00612261781323593
-50.15337;-0.00336896880391897
-50.13366;-0.00234016574907981
-50.11396;-0.000441100792340026
-50.09425;0.000712170750895085
-50.07454;0.000112550018835726
-50.05484;-0.000473379678172759
-50.03513;-0.000830232509739663
-50.01543;-0.00166386959106942
-49.99572;-0.00404250230890051
-49.97601;-0.00546297032206857
-49.95631;-0.00404387843105456
-49.9366;-0.00239968666899769
-49.91689;-0.00196371686002104
-49.89719;-0.00262533761842294
-49.87748;-0.00370763846056382
-49.85778;-0.00469798805227398
-49.83807;-0.00487129270092232
-49.81836;-0.00525710189298724
-49.79866;-0.00621993376546193
-49.77895;-0.00671713740293482
-49.75924;-0.00550648257377849
-49.73954;-0.00401787670271514
-49.71983;-0.0035543327981876
-49.70012;-0.00239976865538381
-49.68042;-0.00121718935202582
-49.66071;-0.00279136233522064
-49.64101;-0.00477752432413769
-49.6213;-0.00522472344171416
-49.60159;-0.00486360276561415
-49.58189;-0.00542063429474442
-49.56218;-0.00578966202312243
-49.54247;-0.00429717094312348
-49.52277;-0.00163220271797753
-49.50306;-0.000429700206995747
-49.48336;-0.00250014771016296
-49.46365;-0.00475803731948821
-49.44394;-0.00627321503656246
-49.42424;-0.00572996530285685
-49.40453;-0.00464720431590012
-49.38482;-0.0058950983960152
-49.36512;-0.00725021760615597
-49.34541;-0.00680819145475522
-49.3257;-0.00582719592570582
-49.306;-0.0049741673279325
-49.28629;-0.00641469428005069
-49.26659;-0.00938068997929355
-49.24688;-0.0103590506367228
-49.22717;-0.00893311465659572
-49.20747;-0.00493820160424231
-49.18776;-0.00155594430249088
-49.16805;0.000624095367804975
-49.14835;0.000436918534582032
-49.12864;-0.00188658189843846
-49.10893;-0.00410726178159979
-49.08923;-0.00534817691991278
-49.06952;-0.00605563812760684
-49.04982;-0.00773825970389858
-49.03011;-0.010495518922625
-49.0104;-0.0117237580316258
-48.9907;-0.0100586378566275
-48.97099;-0.00783510510126191
-48.95128;-0.00645061540015711
-48.93158;-0.00409471935251262
-48.91187;-0.00143174830848667
-48.89217;0.000147527962242692
-48.87246;-0.00152648649020451
-48.85275;-0.00526467630225423
-48.83305;-0.00834200387782415
-48.81334;-0.0084718654753798
-48.79363;-0.00781081211510678
-48.77393;-0.00824320446547683
-48.75422;-0.00691595119451962
-48.73451;-0.00452427619833094
-48.71481;-0.00474272481486867
-48.6951;-0.00626443728972846
-48.6754;-0.00692953713969083
