Frequency(ppm);Intensity
-51.4351;-0.233151880326125
-51.41539;-0.231720013405956
-51.39569;-0.226232921505641
-51.37598;-0.22109093018116
-51.35627;-0.219384756360534
-51.33657;-0.21944589820273
-51.31686;-0.21810781584552
-51.29716;-0.217981606079466
-51.27745;-0.222587279876596
-51.25774;-0.228761385791869
-51.23804;-0.231832156700453
-51.21833;-0.230101261811655
-51.19862;-0.226839231013955
-51.17892;-0.225940682344291
-51.15921;-0.22594722935626
-51.1395;-0.22667479750695
-51.1198;-0.223050595899334
-51.10009;-0.218731729509977
-51.08039;-0.218430967030253
-51.06068;-0.222197656476316
-51.04097;-0.224115833476117
-51.02127;-0.225406387396106
-51.00156;-0.228698454332195
-50.98185;-0.233794324674361
-50.96215;-0.236074475067684
-50.94244;-0.234378491809176
-50.92273;-0.232301813964838
-50.90303;-0.231113724235161
-50.88332;-0.229399566635106
-50.86361;-0.231642754747094
-50.84391;-0.231976007736831
-50.8242;-0.227902466312544
-50.8045;-0.220461943887121
-50.78479;-0.215721201284928
-50.76508;-0.21591630482706
-50.74538;-0.217931352375712
-50.72567;-0.220449710445763
-50.70596;-0.226310467790789
-50.68626;-0.231627947996049
-50.66655;-0.234106170562162
-50.64684;-0.236306035179036
-50.62714;-0.238135790088691
-50.60743;-0.236139823486479
-50.58772;-0.233071846586388
-50.56802;-0.230620930205465
-50.54831;-0.230735026885459
-50.52861;-0.231859831369481
-50.5089;-0.230329229343487
-50.48919;-0.225737574902648
-50.46949;-0.220866856623754
-50.44978;-0.217396723182435
-50.43007;-0.218042494193827
-50.41037;-0.220497514317692
-50.39066;-0.22187810277387
-50.37095;-0.222346898960812
-50.35125;-0.224882856050646
-50.33154;-0.228511207632066
-50.31184;-0.230423142832043
-50.29213;-0.22845260222859
-50.27242;-0.225676234167366
-50.25272;-0.226883894668459
-50.23301;-0.227318019061477
-50.2133;-0.223801445612407
-50.1936;-0.223880484770757
-50.17389;-0.227418844521838
-50.15418;-0.228995459673489
-50.13448;-0.230723253742371
-50.11477;-0.234048714128084
-50.09506;-0.232867666431369
-50.07536;-0.230584054193426
-50.05565;-0.232230780240774
-50.03595;-0.235905801942806
-50.01624;-0.237239772885933
-49.99653;-0.23728317300058
-49.97683;-0.23669159024326
-49.95712;-0.236217581415491
-49.93741;-0.233582447770807
-49.91771;-0.227919354520987
-49.898;-0.225040886296535
-49.87829;-0.224192847202938
-49.85859;-0.224977215757977
-49.83888;-0.227889179203238
-49.81917;-0.230782722868874
-49.79947;-0.233874497317229
-49.77976;-0.235139486936145
-49.76006;-0.235354645870214
-49.74035;-0.231407469039995
-49.72064;-0.225452652010754
-49.70094;-0.223343592899644
-49.68123;-0.226089475458687
-49.66152;-0.233497426610285
-49.64182;-0.240372741389377
-49.62211;-0.240564436780625
-49.6024;-0.233025230159302
-49.5827;-0.225950984347817
-49.56299;-0.221891270199055
-49.54329;-0.219844044574365
-49.52358;-0.219879848556063
-49.50387;-0.22195953606607
-49.48417;-0.225381761552915
-49.46446;-0.22780217694671
-49.44475;-0.22971307813915
-49.42505;-0.231573922585281
-49.40534;-0.232050137353731
-49.38563;-0.230363154644207
-49.36592;-0.227062413036335
-49.34622;-0.2251289852587
